ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
Unknown,JTMEB3FV1RD213629,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV1RD213663,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,17,Longo Toyota,https://www.longotoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV1RD213694,2024,RAV4 Prime XSE,,False,Factory to port,49709,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,330,Victory Toyota of San Bruno,https://www.victorytoyotasanbruno.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Roof Rack Cross Bars[installed_msrp]
Unknown,JTMEB3FV1RD214005,2024,RAV4 Prime XSE,,False,Factory to port,51233,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,91,Toyota Carlsbad,https://www.toyotacarlsbad.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV1RD214294,2024,RAV4 Prime XSE,,False,Factory to port,51323,Supersonic Red/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,80,Temecula Valley Toyota,https://www.tvtoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV1RD214375,2024,RAV4 Prime XSE,DealerHold,True,Factory to port,50922,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,352,Maita's Toyota of Sacramento,https://www.maitatoyota.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV1RD214683,2024,RAV4 Prime XSE,,False,Port to dealer,50034,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,331,Toyota Walnut Creek,https://www.toyotawc.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Weather Package
Unknown,JTMEB3FV1RD214747,2024,RAV4 Prime XSE,,False,Factory to port,50638,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,49,AutoNation Toyota Irvine,https://www.autonationtoyotairvine.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge and Door Handle Cup Guards | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV1RD215056,2024,RAV4 Prime XSE,,False,Port to dealer,50854,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,298,Stevens Creek Toyota,https://www.stevenscreektoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV1RD215168,2024,RAV4 Prime XSE,,False,Factory to port,51323,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,33,Claremont Toyota,https://www.claremonttoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | CILAJET | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package | Wheel Locks | XPEL Ceramic Express | XPEL Paint Protection Door Cups & Door Edge Guards | XPEL-NANO-CERAMIC-WINDOW-TINT - Door Cups | XPEL-Paint Protection Partial Hood & Fender Fronts
Unknown,JTMEB3FV1RD215171,2024,RAV4 Prime XSE,,False,Factory to port,50467,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,312,Toyota Town,https://www.toyotaofstockton.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | PREMIUM PROTECTION PACKAGE | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp]"
Unknown,JTMEB3FV1RD216028,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,340,San Francisco Toyota,https://www.sftoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV1RD216921,2024,RAV4 Prime XSE,,False,Factory to port,50878,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,15,Toyota Santa Monica,https://www.toyotasantamonica.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV1RD217034,2024,RAV4 Prime XSE,,False,Factory to port,50818,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,48,DCH Toyota of Oxnard,https://www.toyotaofoxnard.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Clear Shield | Door Edge Guards[installed_msrp] | GPS Tracking | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Vin Etch | Weather Package
Unknown,JTMEB3FV1RD217146,2024,RAV4 Prime XSE,,False,Factory to port,51233,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,119,I-10 Toyota,https://www.i-10toyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV1RD219110,2024,RAV4 Prime XSE,,False,Factory to port,51393,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,30,Toyota of Anaheim,https://www.toyotaofanaheim.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV1RD219415,2024,RAV4 Prime XSE,,False,Factory to port,51018,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,60,Capistrano Valley Toyota,https://www.capovalleytoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV2RD213834,2024,RAV4 Prime XSE,,False,Factory to port,51247,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,35,Toyota Place,https://www.toyotaplace.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV2RD213851,2024,RAV4 Prime XSE,,False,Factory to port,51507,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,49,AutoNation Toyota Irvine,https://www.autonationtoyotairvine.com,True,"50 State Emissions | Body Side Moldings[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Edge and Door Handle Cup Guards | Door Sill Protectors[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package"
Unknown,JTMEB3FV2RD214191,2024,RAV4 Prime XSE,,False,Factory to port,50524,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,334,Downtown Toyota of Oakland,https://www.downtowntoyota.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Fog Light Accent[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV2RD214255,2024,RAV4 Prime XSE,,False,Factory to port,50743,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,23,Toyota of Whittier,https://www.toyotaofwhittier.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV2RD214336,2024,RAV4 Prime XSE,DealerHold,False,Factory to port,50564,Blueprint/Midnight Black Metallic Roof,Black Mixed Media,350,Hanlees Fairfield Toyota,https://www.hanleesfairfieldtoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Mudguards[installed_msrp] | Perma Plate  | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV2RD214577,2024,RAV4 Prime XSE,,False,Factory to port,50813,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,266,Freeway Toyota of Gilroy,https://www.freewaytoyotagilroy.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV2RD214630,2024,RAV4 Prime XSE,,False,Factory to port,51308,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,48,DCH Toyota of Oxnard,https://www.toyotaofoxnard.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Clear Shield | Door Edge Guards[installed_msrp] | GPS Tracking | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Vin Etch | Weather Package
Unknown,JTMEB3FV2RD214644,2024,RAV4 Prime XSE,,False,Factory to port,51458,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,130,Toyota of Santa Maria,https://www.toyotasm.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
Unknown,JTMEB3FV2RD214658,2024,RAV4 Prime XSE,,False,Factory to port,51031,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,25,Fletcher Jones Toyota of Carson,https://www.toyotacarson.com,True,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Weather Package"
Unknown,JTMEB3FV2RD214661,2024,RAV4 Prime XSE,DealerHold,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,331,Toyota Walnut Creek,https://www.toyotawc.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV2RD214935,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,340,San Francisco Toyota,https://www.sftoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV2RD215051,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,331,Toyota Walnut Creek,https://www.toyotawc.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV2RD215244,2024,RAV4 Prime XSE,,False,Factory to port,50748,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,55,Santa Margarita Toyota,https://www.santamargaritatoyota.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV2RD215311,2024,RAV4 Prime XSE,,False,Factory to port,51232,Magnetic Gray Metallic/Midnight Black Metallic Roof,Black Mixed Media,130,Toyota of Santa Maria,https://www.toyotasm.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
Unknown,JTMEB3FV2RD215387,2024,RAV4 Prime XSE,,False,Factory to port,50459,Wind Chill Pearl/Midnight Black Metallic Roof [extra_cost_color],Black Mixed Media,79,Toyota of Hemet,https://www.toyotahemet.com,False,50 State Emissions | All-Weather Liner Package[installed_msrp] | Rear Outboard Heated Seating | Special Color | Weather Package
Unknown,JTMEB3FV2RD215390,2024,RAV4 Prime XSE,,False,Factory to port,50818,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,88,Toyota of Santa Barbara,https://www.toyotaofsantabarbara.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Anti-theft wheel locks | Blackout Emblem Overlays[installed_msrp] | ClearPro Door edge protection | Door Edge Guards[installed_msrp] | Finishing Touch Paint and Fabric protection | KARR Auto Security system - Fusion Series | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Simoniz interior and exterior protection | Weather Package
Unknown,JTMEB3FV2RD215924,2024,RAV4 Prime XSE,,False,Factory to port,51033,Silver Sky Metallic/Midnight Black Metallic Roof,Black Mixed Media,119,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,True,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Rear Outboard Heated Seating | Roof Rack Cross Bars[installed_msrp] | Weather Package
